,BEGIN_AZIMUTH,BEGIN_DATE_TIME,BEGIN_DAY,BEGIN_LAT,BEGIN_LOCATION,BEGIN_LON,BEGIN_RANGE,BEGIN_TIME,BEGIN_YEARMONTH,CATEGORY,CZ_FIPS,CZ_NAME,CZ_TIMEZONE,CZ_TYPE,DAMAGE_CROPS,DAMAGE_PROPERTY,DATA_SOURCE,DEATHS_DIRECT,DEATHS_INDIRECT,END_AZIMUTH,END_DATE_TIME,END_DAY,END_LAT,END_LOCATION,END_LON,END_RANGE,END_TIME,END_YEARMONTH,EPISODE_ID,EPISODE_NARRATIVE,EVENT_ID,EVENT_NARRATIVE,EVENT_TYPE,FLOOD_CAUSE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,MAGNITUDE_TYPE,MONTH_NAME,SOURCE,STATE,STATE_FIPS,TOR_F_SCALE,TOR_LENGTH,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,TOR_OTHER_CZ_STATE,TOR_OTHER_WFO,TOR_WIDTH,WFO,YEAR,EVENT_YEARMONTH,FATALITY_AGE,FATALITY_DATE,FATALITY_ID,FATALITY_LOCATION,FATALITY_SEX,FATALITY_TYPE,FAT_DAY,FAT_TIME,FAT_YEARMONTH
0,,09-APR-69 16:00:00,9.0,36.0,,-93.18,0.0,1600.0,196904.0,,101.0,NEWTON,CST,C,0.0,0,PUB,0.0,0.0,,09-APR-69 16:00:00,9.0,,,,0.0,1600.0,196904.0,,,9984356.0,,Hail,,0.0,0.0,1.0,,April,,ARKANSAS,5.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1,,06-SEP-69 18:15:00,6.0,36.88,,-88.58,0.0,1815.0,196909.0,,83.0,GRAVES,CST,C,0.0,0,PUB,0.0,0.0,,06-SEP-69 18:15:00,6.0,,,,0.0,1815.0,196909.0,,,10037132.0,,Thunderstorm Wind,,0.0,0.0,0.0,,September,,KENTUCKY,21.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
2,,16-JUL-69 18:50:00,16.0,41.7,,-98.4,0.0,1850.0,196907.0,,77.0,GREELEY,CST,C,0.0,0,PUB,0.0,0.0,,16-JUL-69 18:50:00,16.0,,,,0.0,1850.0,196907.0,,,10067849.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
3,,29-MAY-69 17:00:00,29.0,42.08,,-76.0,0.0,1700.0,196905.0,,7.0,BROOME,CST,C,0.0,0,PUB,0.0,0.0,,29-MAY-69 17:00:00,29.0,,,,0.0,1700.0,196905.0,,,10076065.0,,Hail,,0.0,0.0,1.75,,May,,NEW YORK,36.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
4,,28-JUN-69 06:35:00,28.0,38.78,,-94.58,0.0,635.0,196906.0,,37.0,CASS,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 06:35:00,28.0,,,,0.0,635.0,196906.0,,,10057764.0,,Hail,,0.0,0.0,1.75,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
5,,29-JUN-69 16:45:00,29.0,44.0,,-86.5,0.0,1645.0,196906.0,,0.0,,CST,C,0.0,0,PUB,0.0,0.0,,29-JUN-69 16:45:00,29.0,,,,0.0,1645.0,196906.0,,,10038239.0,,Hail,,0.0,0.0,1.75,,June,,MICHIGAN,26.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
6,,04-APR-69 16:00:00,4.0,37.5,,-94.28,0.0,1600.0,196904.0,,11.0,BARTON,CST,C,0.0,0,PUB,0.0,0.0,,04-APR-69 16:00:00,4.0,,,,0.0,1600.0,196904.0,,,10056584.0,,Hail,,0.0,0.0,3.0,,April,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
7,,20-JUN-69 18:00:00,20.0,31.0,,-87.4,0.0,1800.0,196906.0,,53.0,ESCAMBIA,CST,C,0.0,0,PUB,0.0,0.0,,20-JUN-69 18:00:00,20.0,,,,0.0,1800.0,196906.0,,,9978484.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
8,,21-JUN-69 12:20:00,21.0,30.7,,-88.28,0.0,1220.0,196906.0,,97.0,MOBILE,CST,C,0.0,0,PUB,0.0,0.0,,21-JUN-69 12:20:00,21.0,,,,0.0,1220.0,196906.0,,,9978485.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
9,,21-JUN-69 21:15:00,21.0,32.5,,-87.9,0.0,2115.0,196906.0,,91.0,MARENGO,CST,C,0.0,0,PUB,0.0,0.0,,21-JUN-69 21:15:00,21.0,,,,0.0,2115.0,196906.0,,,9978486.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
10,,29-JUN-69 15:55:00,29.0,31.48,,-88.03,0.0,1555.0,196906.0,,129.0,WASHINGTON,CST,C,0.0,2.5K,PUB,0.0,0.0,,29-JUN-69 15:55:00,29.0,,,,0.0,1555.0,196906.0,,,9978487.0,,Tornado,,0.0,0.0,0.0,,June,,ALABAMA,1.0,F0,0.0,,,,,33.0,,1969.0,,,,,,,,,,
11,,30-JUN-69 15:30:00,30.0,34.7,,-86.58,0.0,1530.0,196906.0,,89.0,MADISON,CST,C,0.0,0,PUB,0.0,0.0,,30-JUN-69 15:30:00,30.0,,,,0.0,1530.0,196906.0,,,9978488.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
12,,08-JUL-69 15:00:00,8.0,34.0,,-87.18,0.0,1500.0,196907.0,,133.0,WINSTON,CST,C,0.0,0,PUB,0.0,0.0,,08-JUL-69 15:00:00,8.0,,,,0.0,1500.0,196907.0,,,9978489.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
13,,08-JUL-69 16:30:00,8.0,34.2,,-86.18,0.0,1630.0,196907.0,,95.0,MARSHALL,CST,C,0.0,0,PUB,0.0,0.0,,08-JUL-69 16:30:00,8.0,,,,0.0,1630.0,196907.0,,,9978490.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
14,,08-JUL-69 17:30:00,8.0,30.7,,-87.8,0.0,1730.0,196907.0,,3.0,BALDWIN,CST,C,0.0,.25K,PUB,0.0,0.0,,08-JUL-69 17:30:00,8.0,,,,0.0,1730.0,196907.0,,,9978491.0,,Tornado,,0.0,0.0,0.0,,July,,ALABAMA,1.0,F0,0.0,,,,,33.0,,1969.0,,,,,,,,,,
15,,09-JUL-69 12:00:00,9.0,33.28,,-86.58,0.0,1200.0,196907.0,,117.0,SHELBY,CST,C,0.0,0,PUB,0.0,0.0,,09-JUL-69 12:00:00,9.0,,,,0.0,1200.0,196907.0,,,9978492.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
16,,17-MAY-69 18:10:00,17.0,31.72,,-85.97,0.0,1810.0,196905.0,,109.0,PIKE,CST,C,0.0,2.5K,PUB,0.0,0.0,,17-MAY-69 18:10:00,17.0,31.8,,-85.9,0.0,1810.0,196905.0,,,9978461.0,,Tornado,,0.0,0.0,0.0,,May,,ALABAMA,1.0,F1,7.1,,,,,33.0,,1969.0,,,,,,,,,,
17,,18-MAY-69 07:30:00,18.0,31.55,,-86.23,0.0,730.0,196905.0,,41.0,CRENSHAW,CST,C,0.0,25K,PUB,0.0,0.0,,18-MAY-69 07:30:00,18.0,31.58,,-86.13,0.0,730.0,196905.0,,,9978462.0,,Tornado,,0.0,0.0,0.0,,May,,ALABAMA,1.0,F2,6.4,,,,,33.0,,1969.0,,,,,,,,,,
18,,18-MAY-69 09:30:00,18.0,32.0,,-85.7,0.0,930.0,196905.0,,11.0,BULLOCK,CST,C,0.0,25K,PUB,0.0,0.0,,18-MAY-69 09:30:00,18.0,,,,0.0,930.0,196905.0,,,9978463.0,,Tornado,,0.0,0.0,0.0,,May,,ALABAMA,1.0,F1,0.0,,,,,33.0,,1969.0,,,,,,,,,,
19,,18-MAY-69 10:00:00,18.0,34.17,,-86.9,0.0,1000.0,196905.0,,43.0,CULLMAN,CST,C,0.0,25K,PUB,0.0,0.0,,18-MAY-69 10:00:00,18.0,,,,0.0,1000.0,196905.0,,,9978464.0,,Tornado,,0.0,0.0,0.0,,May,,ALABAMA,1.0,F1,0.5,,,,,50.0,,1969.0,,,,,,,,,,
20,,19-MAY-69 18:30:00,19.0,34.5,,-85.9,0.0,1830.0,196905.0,,49.0,DEKALB,CST,C,0.0,0,PUB,0.0,0.0,,19-MAY-69 18:30:00,19.0,,,,0.0,1830.0,196905.0,,,9978465.0,,Thunderstorm Wind,,0.0,0.0,0.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
21,,27-MAY-69 12:25:00,27.0,30.5,,-88.28,0.0,1225.0,196905.0,,97.0,MOBILE,CST,C,0.0,0,PUB,0.0,0.0,,27-MAY-69 12:25:00,27.0,,,,0.0,1225.0,196905.0,,,9978466.0,,Hail,,0.0,0.0,1.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
22,,30-MAY-69 12:15:00,30.0,34.78,,-87.68,0.0,1215.0,196905.0,,33.0,COLBERT,CST,C,0.0,0,PUB,0.0,0.0,,30-MAY-69 12:15:00,30.0,,,,0.0,1215.0,196905.0,,,9978467.0,,Thunderstorm Wind,,0.0,0.0,0.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
23,,31-MAY-69 14:26:00,31.0,33.58,,-86.78,0.0,1426.0,196905.0,,73.0,JEFFERSON,CST,C,0.0,0,PUB,0.0,0.0,,31-MAY-69 14:26:00,31.0,,,,0.0,1426.0,196905.0,,,9978468.0,,Thunderstorm Wind,,0.0,0.0,60.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
24,,09-JUN-69 20:00:00,9.0,34.2,,-85.58,0.0,2000.0,196906.0,,19.0,CHEROKEE,CST,C,0.0,0,PUB,0.0,0.0,,09-JUN-69 20:00:00,9.0,,,,0.0,2000.0,196906.0,,,9978469.0,,Hail,,0.0,0.0,1.75,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
25,,17-MAY-69 18:08:00,17.0,32.88,,-88.28,0.0,1808.0,196905.0,,119.0,SUMTER,CST,C,0.0,0,PUB,0.0,0.0,,17-MAY-69 18:08:00,17.0,,,,0.0,1808.0,196905.0,,,9978460.0,,Thunderstorm Wind,,0.0,0.0,0.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
26,,09-JUN-69 20:00:00,9.0,34.2,,-85.58,0.0,2000.0,196906.0,,19.0,CHEROKEE,CST,C,0.0,0,PUB,0.0,0.0,,09-JUN-69 20:00:00,9.0,,,,0.0,2000.0,196906.0,,,9978470.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
27,,14-JUN-69 15:05:00,14.0,34.78,,-87.78,0.0,1505.0,196906.0,,33.0,COLBERT,CST,C,0.0,0,PUB,0.0,0.0,,14-JUN-69 15:05:00,14.0,,,,0.0,1505.0,196906.0,,,9978471.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
28,,14-JUN-69 16:25:00,14.0,34.88,,-87.58,0.0,1625.0,196906.0,,77.0,LAUDERDALE,CST,C,0.0,0,PUB,0.0,0.0,,14-JUN-69 16:25:00,14.0,,,,0.0,1625.0,196906.0,,,9978472.0,,Hail,,0.0,0.0,1.75,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
29,,19-JUN-69 19:30:00,19.0,33.38,,-87.0,0.0,1930.0,196906.0,,73.0,JEFFERSON,CST,C,0.0,0,PUB,0.0,0.0,,19-JUN-69 19:30:00,19.0,,,,0.0,1930.0,196906.0,,,9978473.0,,Thunderstorm Wind,,0.0,0.0,52.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
30,,19-JUN-69 19:32:00,19.0,33.58,,-86.78,0.0,1932.0,196906.0,,73.0,JEFFERSON,CST,C,0.0,0,PUB,0.0,0.0,,19-JUN-69 19:32:00,19.0,,,,0.0,1932.0,196906.0,,,9978474.0,,Thunderstorm Wind,,0.0,0.0,52.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
31,,19-JUN-69 20:17:00,19.0,33.58,,-86.28,0.0,2017.0,196906.0,,115.0,ST. CLAIR,CST,C,0.0,0,PUB,0.0,0.0,,19-JUN-69 20:17:00,19.0,,,,0.0,2017.0,196906.0,,,9978475.0,,Thunderstorm Wind,,0.0,0.0,52.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
32,,19-JUN-69 20:50:00,19.0,33.58,,-85.78,0.0,2050.0,196906.0,,0.0,,CST,C,0.0,0,PUB,0.0,0.0,,19-JUN-69 20:50:00,19.0,,,,0.0,2050.0,196906.0,,,9978476.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
33,,19-JUN-69 20:50:00,19.0,34.0,,-86.0,0.0,2050.0,196906.0,,55.0,ETOWAH,CST,C,0.0,0,PUB,0.0,0.0,,19-JUN-69 20:50:00,19.0,,,,0.0,2050.0,196906.0,,,9978477.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
34,,20-JUN-69 13:05:00,20.0,34.0,,-88.18,0.0,1305.0,196906.0,,75.0,LAMAR,CST,C,0.0,0,PUB,0.0,0.0,,20-JUN-69 13:05:00,20.0,,,,0.0,1305.0,196906.0,,,9978478.0,,Hail,,0.0,0.0,0.75,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
35,,20-JUN-69 14:00:00,20.0,33.2,,-87.58,0.0,1400.0,196906.0,,125.0,TUSCALOOSA,CST,C,0.0,0,PUB,0.0,0.0,,20-JUN-69 14:00:00,20.0,,,,0.0,1400.0,196906.0,,,9978479.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
36,,20-JUN-69 15:00:00,20.0,33.78,,-87.08,0.0,1500.0,196906.0,,127.0,WALKER,CST,C,0.0,0,PUB,0.0,0.0,,20-JUN-69 15:00:00,20.0,,,,0.0,1500.0,196906.0,,,9978481.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
37,,20-JUN-69 17:00:00,20.0,32.88,,-85.4,0.0,1700.0,196906.0,,17.0,CHAMBERS,CST,C,0.0,0,PUB,0.0,0.0,,20-JUN-69 17:00:00,20.0,,,,0.0,1700.0,196906.0,,,9978482.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
38,,20-JUN-69 17:00:00,20.0,32.58,,-85.4,0.0,1700.0,196906.0,,81.0,LEE,CST,C,0.0,0,PUB,0.0,0.0,,20-JUN-69 17:00:00,20.0,,,,0.0,1700.0,196906.0,,,9978483.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
39,,23-JAN-69 16:35:00,23.0,33.2,,-87.58,0.0,1635.0,196901.0,,125.0,TUSCALOOSA,CST,C,0.0,0,PUB,0.0,0.0,,23-JAN-69 16:35:00,23.0,,,,0.0,1635.0,196901.0,,,9978445.0,,Hail,,0.0,0.0,1.0,,January,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
40,,23-MAR-69 20:08:00,23.0,33.38,,-87.0,0.0,2008.0,196903.0,,73.0,JEFFERSON,CST,C,0.0,0,PUB,0.0,0.0,,23-MAR-69 20:08:00,23.0,,,,0.0,2008.0,196903.0,,,9978446.0,,Thunderstorm Wind,,0.0,0.0,0.0,,March,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
41,,23-MAR-69 20:15:00,23.0,33.58,,-86.78,0.0,2015.0,196903.0,,73.0,JEFFERSON,CST,C,0.0,0,PUB,0.0,0.0,,23-MAR-69 20:15:00,23.0,,,,0.0,2015.0,196903.0,,,9978447.0,,Thunderstorm Wind,,0.0,0.0,0.0,,March,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
42,,23-MAR-69 20:25:00,23.0,32.28,,-87.0,0.0,2025.0,196903.0,,47.0,DALLAS,CST,C,0.0,0,PUB,0.0,0.0,,23-MAR-69 20:25:00,23.0,,,,0.0,2025.0,196903.0,,,9978448.0,,Thunderstorm Wind,,0.0,0.0,0.0,,March,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
43,,23-MAR-69 20:30:00,23.0,33.28,,-86.28,0.0,2030.0,196903.0,,121.0,TALLADEGA,CST,C,0.0,0,PUB,0.0,0.0,,23-MAR-69 20:30:00,23.0,,,,0.0,2030.0,196903.0,,,9978449.0,,Thunderstorm Wind,,0.0,0.0,0.0,,March,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
44,,17-APR-69 22:30:00,17.0,33.38,,-87.0,0.0,2230.0,196904.0,,73.0,JEFFERSON,CST,C,0.0,0,PUB,0.0,0.0,,17-APR-69 22:30:00,17.0,,,,0.0,2230.0,196904.0,,,9978450.0,,Thunderstorm Wind,,0.0,0.0,0.0,,April,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
45,,18-APR-69 00:30:00,18.0,31.8,,-86.0,0.0,30.0,196904.0,,109.0,PIKE,CST,C,0.0,250K,PUB,0.0,0.0,,18-APR-69 00:30:00,18.0,,,,0.0,30.0,196904.0,,,9978451.0,,Tornado,,0.0,0.0,0.0,,April,,ALABAMA,1.0,,2.5,,,,,33.0,,1969.0,,,,,,,,,,
46,,18-APR-69 02:30:00,18.0,31.83,,-86.63,0.0,230.0,196904.0,,13.0,BUTLER,CST,C,0.0,250K,PUB,2.0,0.0,,18-APR-69 02:30:00,18.0,31.93,,-86.45,0.0,230.0,196904.0,,,9978452.0,,Tornado,,11.0,0.0,0.0,,April,,ALABAMA,1.0,F4,12.8,,,,,500.0,,1969.0,196904.0,,04/18/1969 02:30:00,1005692.0,,,D,18.0,230.0,196904.0
47,,18-APR-69 02:30:00,18.0,31.93,,-86.45,0.0,230.0,196904.0,,41.0,CRENSHAW,CST,C,0.0,250K,PUB,0.0,0.0,,18-APR-69 02:30:00,18.0,32.22,,-86.0,0.0,230.0,196904.0,,,9978453.0,,Tornado,,0.0,0.0,0.0,,April,,ALABAMA,1.0,F4,32.8,,,,,500.0,,1969.0,,,,,,,,,,
48,,23-APR-69 13:25:00,23.0,30.28,,-88.28,0.0,1325.0,196904.0,,0.0,,CST,C,0.0,0,PUB,0.0,0.0,,23-APR-69 13:25:00,23.0,,,,0.0,1325.0,196904.0,,,9978455.0,,Thunderstorm Wind,,0.0,0.0,0.0,,April,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
49,,08-MAY-69 18:00:00,8.0,31.4,,-87.5,0.0,1800.0,196905.0,,99.0,MONROE,CST,C,0.0,0,PUB,0.0,0.0,,08-MAY-69 18:00:00,8.0,,,,0.0,1800.0,196905.0,,,9978456.0,,Thunderstorm Wind,,0.0,0.0,0.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
50,,17-MAY-69 13:00:00,17.0,32.2,,-88.4,0.0,1300.0,196905.0,,23.0,CHOCTAW,CST,C,0.0,0,PUB,0.0,0.0,,17-MAY-69 13:00:00,17.0,,,,0.0,1300.0,196905.0,,,9978457.0,,Thunderstorm Wind,,0.0,0.0,0.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
51,,17-MAY-69 16:00:00,17.0,32.78,,-87.28,0.0,1600.0,196905.0,,105.0,PERRY,CST,C,0.0,0,PUB,0.0,0.0,,17-MAY-69 16:00:00,17.0,,,,0.0,1600.0,196905.0,,,9978458.0,,Thunderstorm Wind,,0.0,0.0,0.0,,May,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
52,,17-MAY-69 17:15:00,17.0,33.48,,-86.8,0.0,1715.0,196905.0,,73.0,JEFFERSON,CST,C,0.0,25K,PUB,0.0,0.0,,17-MAY-69 17:15:00,17.0,,,,0.0,1715.0,196905.0,,,9978459.0,,Tornado,,0.0,0.0,0.0,,May,,ALABAMA,1.0,F1,0.0,,,,,33.0,,1969.0,,,,,,,,,,
53,,17-APR-69 21:15:00,17.0,37.7,,-93.4,0.0,2115.0,196904.0,,167.0,POLK,CST,C,0.0,0,PUB,0.0,0.0,,17-APR-69 21:15:00,17.0,,,,0.0,2115.0,196904.0,,,10056609.0,,Hail,,0.0,0.0,1.75,,April,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
54,,22-JUN-69 21:30:00,22.0,38.58,,-86.28,0.0,2130.0,196906.0,,117.0,ORANGE,CST,C,0.0,0,PUB,0.0,0.0,,22-JUN-69 21:30:00,22.0,,,,0.0,2130.0,196906.0,,,10005349.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,INDIANA,18.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
55,,02-JUL-69 20:30:00,2.0,41.5,,-90.58,0.0,2030.0,196907.0,,163.0,SCOTT,CST,C,0.0,0,PUB,0.0,0.0,,02-JUL-69 20:30:00,2.0,,,,0.0,2030.0,196907.0,,,10013469.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,IOWA,19.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
56,,02-AUG-69 18:00:00,2.0,40.5,,-80.18,0.0,1800.0,196908.0,,3.0,ALLEGHENY,CST,C,0.0,0,PUB,0.0,0.0,,02-AUG-69 18:00:00,2.0,,,,0.0,1800.0,196908.0,,,10117598.0,,Thunderstorm Wind,,0.0,0.0,0.0,,August,,PENNSYLVANIA,42.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
57,,18-APR-69 16:00:00,18.0,35.12,,-78.18,0.0,1600.0,196904.0,,61.0,DUPLIN,CST,C,0.0,25K,PUB,0.0,0.0,,18-APR-69 16:00:00,18.0,35.15,,-78.12,0.0,1600.0,196904.0,,,10087509.0,,Tornado,,1.0,0.0,0.0,,April,,NORTH CAROLINA,37.0,F3,4.5,,,,,100.0,,1969.0,,,,,,,,,,
58,,10-JUN-69 15:45:00,10.0,45.7,,-118.78,0.0,1545.0,196906.0,,59.0,UMATILLA,CST,C,0.0,0,PUB,0.0,0.0,,10-JUN-69 15:45:00,10.0,,,,0.0,1545.0,196906.0,,,10103784.0,,Hail,,0.0,0.0,1.0,,June,,OREGON,41.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
59,,27-JUL-69 15:00:00,27.0,40.7,,-76.18,0.0,1500.0,196907.0,,107.0,SCHUYLKILL,CST,C,0.0,0,PUB,0.0,0.0,,27-JUL-69 15:00:00,27.0,,,,0.0,1500.0,196907.0,,,10116748.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,PENNSYLVANIA,42.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
60,,24-MAY-69 17:45:00,24.0,34.38,,-103.18,0.0,1745.0,196905.0,,9.0,CURRY,CST,C,0.0,0,PUB,0.0,0.0,,24-MAY-69 17:45:00,24.0,,,,0.0,1745.0,196905.0,,,10082737.0,,Hail,,0.0,0.0,0.75,,May,,NEW MEXICO,35.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
61,,10-DEC-69 05:45:00,10.0,27.95,,-82.5,0.0,545.0,196912.0,,57.0,HILLSBOROUGH,CST,C,0.0,25K,PUB,0.0,0.0,,10-DEC-69 05:45:00,10.0,,,,0.0,545.0,196912.0,,,9999321.0,,Tornado,,0.0,0.0,0.0,,December,,FLORIDA,12.0,F2,0.0,,,,,33.0,,1969.0,,,,,,,,,,
62,,31-MAY-69 19:25:00,31.0,39.2,,-95.0,0.0,1925.0,196905.0,,103.0,LEAVENWORTH,CST,C,0.0,0,PUB,0.0,0.0,,31-MAY-69 19:25:00,31.0,,,,0.0,1925.0,196905.0,,,10023361.0,,Hail,,0.0,0.0,1.75,,May,,KANSAS,20.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
63,,03-JUL-69 08:30:00,3.0,43.7,,-98.0,0.0,830.0,196907.0,,35.0,DAVISON,CST,C,0.0,0,PUB,0.0,0.0,,03-JUL-69 08:30:00,3.0,,,,0.0,830.0,196907.0,,,10112372.0,,Thunderstorm Wind,,0.0,0.0,58.0,,July,,SOUTH DAKOTA,46.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
64,,15-JUL-69 14:25:00,15.0,30.08,,-92.5,0.0,1425.0,196907.0,,1.0,ACADIA,CST,C,0.0,0,PUB,0.0,0.0,,15-JUL-69 14:25:00,15.0,,,,0.0,1425.0,196907.0,,,10029765.0,,Hail,,0.0,0.0,1.75,,July,,LOUISIANA,22.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
65,,08-AUG-69 17:05:00,8.0,44.78,,-100.78,0.0,1705.0,196908.0,,0.0,,CST,C,0.0,0,PUB,0.0,0.0,,08-AUG-69 17:05:00,8.0,,,,0.0,1705.0,196908.0,,,10110936.0,,Thunderstorm Wind,,0.0,0.0,65.0,,August,,SOUTH DAKOTA,46.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
66,,10-MAY-69 14:10:00,10.0,39.33,,-84.77,0.0,1410.0,196905.0,,17.0,BUTLER,CST,C,0.0,2.5M,PUB,0.0,0.0,,10-MAY-69 14:10:00,10.0,39.42,,-84.33,0.0,1410.0,196905.0,,,10084353.0,,Tornado,,9.0,0.0,0.0,,May,,OHIO,39.0,F3,23.8,,,,,400.0,,1969.0,,,,,,,,,,
67,,13-JUL-69 08:00:00,13.0,43.78,,-93.28,0.0,800.0,196907.0,,47.0,FREEBORN,CST,C,0.0,0,PUB,0.0,0.0,,13-JUL-69 08:00:00,13.0,,,,0.0,800.0,196907.0,,,10055417.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,MINNESOTA,27.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
68,,10-MAY-69 14:00:00,10.0,37.0,,-86.4,0.0,1400.0,196905.0,,227.0,WARREN,CST,C,0.0,0,PUB,0.0,0.0,,10-MAY-69 14:00:00,10.0,,,,0.0,1400.0,196905.0,,,10037081.0,,Thunderstorm Wind,,0.0,0.0,51.0,,May,,KENTUCKY,21.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
